ad_group_id,rsa_id,headlines,description
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | SMS App Code Review,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | SMS App Code Review,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Shows Code Context,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Shows Code Context,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Bank Login Code Finder,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Bank Login Code Finder,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Delivery OTP Check,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Delivery OTP Check,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Account Change Warning,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Account Change Warning,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Find Recent Codes,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | OTP SMS Review | Find Recent Codes,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Shows Code Context,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Shows Code Context,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Bank Login Code Finder,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Bank Login Code Finder,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Delivery OTP Check,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Delivery OTP Check,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Account Change Warning,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Account Change Warning,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Find Recent Codes,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | SMS App Code Review | Find Recent Codes,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Bank Login Code Finder,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Bank Login Code Finder,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Delivery OTP Check,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Delivery OTP Check,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Account Change Warning,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Account Change Warning,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Find Recent Codes,The app shows code context before a bank OTP is shared under pressure.
otp_utility_risk_scale,otp_utility_control,OTP App For SMS Codes | Shows Code Context | Find Recent Codes,The app finds recent login messages while keeping account-change cues visible.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | OTP Warning App,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | OTP Warning App,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | App Flags Code Pressure,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | App Flags Code Pressure,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Bank OTP In View,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Bank OTP In View,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Account Access Context,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Account Access Context,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Compares Caller Claim,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Compares Caller Claim,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Recent Code Finder,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | Delivery OTP Context | Recent Code Finder,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | App Flags Code Pressure,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | App Flags Code Pressure,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Bank OTP In View,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Bank OTP In View,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Account Access Context,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Account Access Context,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Compares Caller Claim,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Compares Caller Claim,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Recent Code Finder,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | OTP Warning App | Recent Code Finder,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Bank OTP In View,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Bank OTP In View,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Account Access Context,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Account Access Context,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Compares Caller Claim,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Compares Caller Claim,The app shows why a requested code needs review before you reply.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Recent Code Finder,The app highlights caller-code mismatch moments for review.
otp_utility_risk_scale,otp_utility_challenger,OTP Fraud Context | App Flags Code Pressure | Recent Code Finder,The app shows why a requested code needs review before you reply.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Daily Text Sorting,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Daily Text Sorting,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | App Organizes Codes,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | App Organizes Codes,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Bank Codes In View,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Bank Codes In View,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Service Updates Grouped,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Service Updates Grouped,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Codes In One View,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Codes In One View,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Cleaner Daily Inbox,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Default SMS App Inbox | Cleaner Daily Inbox,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | App Organizes Codes,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | App Organizes Codes,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Bank Codes In View,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Bank Codes In View,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Service Updates Grouped,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Service Updates Grouped,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Codes In One View,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Codes In One View,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Cleaner Daily Inbox,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | Daily Text Sorting | Cleaner Daily Inbox,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Bank Codes In View,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Bank Codes In View,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Service Updates Grouped,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Service Updates Grouped,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Codes In One View,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Codes In One View,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Cleaner Daily Inbox,The app organizes OTPs and service messages for calmer daily scanning.
sms_organizer_control,sms_organizer_control,SMS Organizer | App Organizes Codes | Cleaner Daily Inbox,The app shows bank-code cards while keeping suspicious links nearby.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Shows Login Codes,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Shows Login Codes,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Daily Alerts Grouped,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Daily Alerts Grouped,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | OTP Messages Together,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | OTP Messages Together,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Suspicious Links Marked,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Suspicious Links Marked,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Daily Texts In View,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Daily Texts In View,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Login SMS Faster,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Default SMS App For Codes | Login SMS Faster,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Daily Alerts Grouped,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Daily Alerts Grouped,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | OTP Messages Together,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | OTP Messages Together,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Suspicious Links Marked,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Suspicious Links Marked,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Daily Texts In View,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Daily Texts In View,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Login SMS Faster,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Shows Login Codes | Login SMS Faster,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | OTP Messages Together,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | OTP Messages Together,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | Suspicious Links Marked,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | Suspicious Links Marked,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | Daily Texts In View,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | Daily Texts In View,The app organizes service texts while keeping review cues visible.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | Login SMS Faster,The app highlights bank-code messages and separates routine alerts.
sms_organizer_control,sms_organizer_challenger,SMS Organiser App | Daily Alerts Grouped | Login SMS Faster,The app organizes service texts while keeping review cues visible.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Shows OTP Context,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Shows OTP Context,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Flags Brand SMS,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Flags Brand SMS,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Bank Code Review,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Bank Code Review,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Play Store Page,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | Play Store Page,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | 14 Day Pro Trial,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | 14 Day Pro Trial,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | INR 199 Yearly,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Official App Listing | INR 199 Yearly,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | Flags Brand SMS,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | Flags Brand SMS,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | Bank Code Review,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | Bank Code Review,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | Play Store Page,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | Play Store Page,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | 14 Day Pro Trial,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | 14 Day Pro Trial,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | INR 199 Yearly,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Shows OTP Context | INR 199 Yearly,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | Bank Code Review,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | Bank Code Review,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | Play Store Page,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | Play Store Page,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | 14 Day Pro Trial,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | 14 Day Pro Trial,The app shows trial pricing and renewal details from the store page.
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | INR 199 Yearly,"The app organizes OTP, link, and alert review moments after install."
sms_classifier_brand_exact,brand_control,SMS Classifier App | Flags Brand SMS | INR 199 Yearly,The app shows trial pricing and renewal details from the store page.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Shows Data Choices,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Shows Data Choices,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Permission Review,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Permission Review,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Cloud Review Explained,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Cloud Review Explained,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Trial Details Visible,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Trial Details Visible,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Feature Controls Visible,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Feature Controls Visible,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Play Listing Terms,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Default SMS Permissions | Play Listing Terms,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Permission Review,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Permission Review,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Cloud Review Explained,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Cloud Review Explained,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Trial Details Visible,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Trial Details Visible,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Feature Controls Visible,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Feature Controls Visible,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Play Listing Terms,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Shows Data Choices | Play Listing Terms,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Cloud Review Explained,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Cloud Review Explained,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Trial Details Visible,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Trial Details Visible,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Feature Controls Visible,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Feature Controls Visible,The app highlights review features with clear cloud-review context.
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Play Listing Terms,"The app shows permission context, Pro terms, and feature controls before setup."
sms_permissions_trust_holdout,permissions_control,SMS Permissions Android | Permission Review | Play Listing Terms,The app highlights review features with clear cloud-review context.
